UnixTimeStamp,TimeStamp,X,Y,Z
1215697458516,2008-07-10 13:44:18,03.85,04.68,10.33
1215697459516,2008-07-10 13:44:19,01.03,01.45,00.95
1215697460516,2008-07-10 13:44:20,01.15,01.15,01.33
1215697461516,2008-07-10 13:44:21,01.14,01.27,00.84
1215697462516,2008-07-10 13:44:22,01.00,01.10,01.25
1215697463517,2008-07-10 13:44:23,00.88,01.45,00.90
1215697464532,2008-07-10 13:44:24,01.05,01.19,00.74
1215697465533,2008-07-10 13:44:25,01.08,01.49,01.03
1215697466547,2008-07-10 13:44:26,00.81,01.07,00.79
1215697467547,2008-07-10 13:44:27,01.02,01.51,00.93
1215697468548,2008-07-10 13:44:28,00.93,00.74,00.67
1215697469548,2008-07-10 13:44:29,01.18,00.97,00.85
1215697470563,2008-07-10 13:44:30,01.33,01.03,01.20
1215697471563,2008-07-10 13:44:31,01.17,01.05,01.14
1215697472564,2008-07-10 13:44:32,00.97,01.29,00.68
1215697473573,2008-07-10 13:44:33,01.02,01.40,00.90
1215697474578,2008-07-10 13:44:34,01.03,01.00,01.15
1215697475579,2008-07-10 13:44:35,00.81,00.88,01.00
1215697476594,2008-07-10 13:44:36,01.24,01.07,00.80
1215697477594,2008-07-10 13:44:37,01.03,00.98,01.10
1215697478594,2008-07-10 13:44:38,00.91,00.94,00.84
1215697479594,2008-07-10 13:44:39,00.90,00.90,00.95
1215697480599,2008-07-10 13:44:40,00.95,01.20,00.95
1215697481611,2008-07-10 13:44:41,01.26,01.10,00.81
1215697482611,2008-07-10 13:44:42,01.02,01.26,01.35
1215697483625,2008-07-10 13:44:43,07.79,10.16,12.53
1215697484625,2008-07-10 13:44:44,06.74,08.59,10.56
1215697485626,2008-07-10 13:44:45,04.30,08.40,04.44
1215697486641,2008-07-10 13:44:46,02.20,02.40,01.80
1215697487641,2008-07-10 13:44:47,12.86,10.81,09.57
1215697488642,2008-07-10 13:44:48,09.33,11.69,12.72
1215697489657,2008-07-10 13:44:49,04.89,09.38,09.09
1215697490657,2008-07-10 13:44:50,06.34,19.37,12.16
1215697491657,2008-07-10 13:44:51,08.73,14.70,09.73
1215697492657,2008-07-10 13:44:52,01.63,02.66,02.09
1215697493658,2008-07-10 13:44:53,03.24,04.44,06.12
1215697494658,2008-07-10 13:44:54,03.03,04.06,02.83
1215697495672,2008-07-10 13:44:55,02.32,02.97,02.19
1215697496682,2008-07-10 13:44:56,03.59,03.56,03.29
1215697497689,2008-07-10 13:44:57,02.11,02.61,02.14
1215697498703,2008-07-10 13:44:58,03.24,02.48,01.83
1215697499704,2008-07-10 13:44:59,01.30,01.41,01.44
1215697500704,2008-07-10 13:45:00,00.93,01.29,00.98
1215697501719,2008-07-10 13:45:01,00.79,01.29,00.67
1215697502719,2008-07-10 13:45:02,01.12,01.29,00.79
1215697503719,2008-07-10 13:45:03,01.20,01.02,00.73
1215697504720,2008-07-10 13:45:04,01.15,01.02,00.71
1215697505720,2008-07-10 13:45:05,00.88,01.19,01.17
1215697506720,2008-07-10 13:45:06,00.93,01.20,00.80
1215697507720,2008-07-10 13:45:07,01.07,00.79,00.86
1215697508735,2008-07-10 13:45:08,01.05,01.20,01.20
1215697509736,2008-07-10 13:45:09,01.27,01.00,00.93
1215697510750,2008-07-10 13:45:10,01.02,01.07,00.88
1215697511751,2008-07-10 13:45:11,01.22,01.29,00.88
1215697512751,2008-07-10 13:45:12,00.93,00.95,00.95
1215697513751,2008-07-10 13:45:13,01.77,01.39,01.03
1215697514751,2008-07-10 13:45:14,04.56,07.08,06.75
1215697515756,2008-07-10 13:45:15,04.46,04.59,04.73
1215697516768,2008-07-10 13:45:16,01.07,01.19,00.64
1215697517783,2008-07-10 13:45:17,00.90,01.63,01.05
1215697518783,2008-07-10 13:45:18,00.88,01.37,01.00
1215697519783,2008-07-10 13:45:19,00.93,01.35,00.79
1215697520783,2008-07-10 13:45:20,00.82,01.51,01.18
1215697521783,2008-07-10 13:45:21,01.05,00.98,00.81
1215697522783,2008-07-10 13:45:22,00.98,01.02,01.02
1215697523783,2008-07-10 13:45:23,00.88,01.05,01.27
1215697524783,2008-07-10 13:45:24,01.15,01.15,01.23
1215697525783,2008-07-10 13:45:25,00.80,01.10,00.95
1215697526783,2008-07-10 13:45:26,00.86,01.30,00.91
1215697527783,2008-07-10 13:45:27,00.90,01.65,01.08
1215697528783,2008-07-10 13:45:28,01.62,02.31,01.93
1215697529783,2008-07-10 13:45:29,04.51,04.72,04.56
1215697530783,2008-07-10 13:45:30,03.09,03.60,02.02
1215697531783,2008-07-10 13:45:31,01.02,01.20,01.16
1215697532783,2008-07-10 13:45:32,01.41,01.17,00.83
1215697533783,2008-07-10 13:45:33,00.98,01.05,00.95
1215697534784,2008-07-10 13:45:34,00.78,00.93,01.25
1215697535798,2008-07-10 13:45:35,01.32,01.18,01.14
1215697536798,2008-07-10 13:45:36,01.29,01.36,00.79
1215697537798,2008-07-10 13:45:37,01.12,01.33,00.74
1215697538798,2008-07-10 13:45:38,01.10,01.61,00.95
1215697539798,2008-07-10 13:45:39,01.05,01.53,01.18
1215697540814,2008-07-10 13:45:40,00.95,01.30,00.91
1215697541814,2008-07-10 13:45:41,00.98,01.02,01.22
1215697542814,2008-07-10 13:45:42,01.00,01.14,00.86
1215697543814,2008-07-10 13:45:43,00.98,01.12,00.93
1215697544829,2008-07-10 13:45:44,00.95,01.33,01.07
1215697545829,2008-07-10 13:45:45,01.00,01.40,01.24
1215697546829,2008-07-10 13:45:46,01.18,01.29,00.84
1215697547829,2008-07-10 13:45:47,00.76,01.29,00.95
1215697548829,2008-07-10 13:45:48,00.93,01.05,00.88
1215697549846,2008-07-10 13:45:49,00.85,01.02,01.02
1215697550861,2008-07-10 13:45:50,00.91,01.00,00.64
1215697551877,2008-07-10 13:45:51,00.91,01.36,00.84
1215697552892,2008-07-10 13:45:52,00.79,01.37,00.79
1215697553892,2008-07-10 13:45:53,00.90,01.36,01.05
1215697554908,2008-07-10 13:45:54,01.07,01.16,01.20
1215697555924,2008-07-10 13:45:55,00.91,01.11,01.05
1215697556940,2008-07-10 13:45:56,00.91,01.00,01.16
1215697557954,2008-07-10 13:45:57,01.00,01.12,01.21
1215697558970,2008-07-10 13:45:58,01.09,01.09,00.89
1215697559971,2008-07-10 13:45:59,00.93,01.09,00.89
1215697560973,2008-07-10 13:46:00,00.95,01.36,00.98
1215697561986,2008-07-10 13:46:01,01.44,02.51,01.33
1215697562987,2008-07-10 13:46:02,02.50,03.73,01.80
1215697564001,2008-07-10 13:46:04,01.27,01.52,01.02
1215697565009,2008-07-10 13:46:05,00.78,01.12,00.83
1215697566017,2008-07-10 13:46:06,01.34,01.41,01.27
1215697567017,2008-07-10 13:46:07,00.83,00.98,01.05
1215697568018,2008-07-10 13:46:08,00.98,01.12,01.07
1215697569033,2008-07-10 13:46:09,01.33,01.09,00.73
1215697570034,2008-07-10 13:46:10,00.98,01.17,00.90
1215697571048,2008-07-10 13:46:11,01.02,01.61,01.00
1215697572050,2008-07-10 13:46:12,00.83,01.02,01.17
1215697573064,2008-07-10 13:46:13,01.24,01.29,01.04
1215697574065,2008-07-10 13:46:14,01.21,01.26,01.14
1215697575079,2008-07-10 13:46:15,01.05,01.28,01.16
1215697576080,2008-07-10 13:46:16,01.02,01.00,00.91
1215697577081,2008-07-10 13:46:17,00.98,01.07,01.24
1215697578095,2008-07-10 13:46:18,00.95,01.14,01.09
1215697579101,2008-07-10 13:46:19,00.95,01.49,01.00
1215697580112,2008-07-10 13:46:20,01.24,01.32,01.04
1215697581126,2008-07-10 13:46:21,01.33,01.40,01.02
1215697582127,2008-07-10 13:46:22,01.38,01.36,01.52
1215697583142,2008-07-10 13:46:23,01.09,01.23,01.23
1215697584142,2008-07-10 13:46:24,01.23,01.21,01.10
1215697585142,2008-07-10 13:46:25,00.95,00.98,01.00
1215697586143,2008-07-10 13:46:26,01.36,01.09,01.41
1215697587150,2008-07-10 13:46:27,00.95,01.02,01.24
1215697588159,2008-07-10 13:46:28,01.02,01.02,00.91
1215697589159,2008-07-10 13:46:29,01.07,01.37,00.91
1215697590173,2008-07-10 13:46:30,00.73,01.04,01.00
1215697591174,2008-07-10 13:46:31,00.83,01.45,00.93
1215697592176,2008-07-10 13:46:32,01.23,01.33,01.05
1215697593189,2008-07-10 13:46:33,00.86,01.02,00.95
1215697594189,2008-07-10 13:46:34,00.81,01.29,00.81
1215697595189,2008-07-10 13:46:35,00.76,01.20,00.85
1215697596189,2008-07-10 13:46:36,00.83,01.25,01.00
1215697597189,2008-07-10 13:46:37,01.10,01.34,01.10
1215697598190,2008-07-10 13:46:38,00.78,01.20,00.98
1215697599196,2008-07-10 13:46:39,00.81,01.33,00.77
1215697600205,2008-07-10 13:46:40,00.95,00.95,00.69
1215697601205,2008-07-10 13:46:41,01.14,01.17,01.17
1215697602205,2008-07-10 13:46:42,00.80,01.15,01.00
1215697603205,2008-07-10 13:46:43,01.03,01.38,01.03
1215697604205,2008-07-10 13:46:44,00.79,01.00,01.05
1215697605205,2008-07-10 13:46:45,00.71,01.43,01.00
1215697606205,2008-07-10 13:46:46,00.93,01.16,01.05
1215697607205,2008-07-10 13:46:47,01.05,01.19,01.07
1215697608205,2008-07-10 13:46:48,01.10,00.88,00.74
1215697609205,2008-07-10 13:46:49,01.02,01.05,00.76
1215697610205,2008-07-10 13:46:50,00.95,01.23,00.98
1215697611205,2008-07-10 13:46:51,00.87,00.89,01.11
1215697612209,2008-07-10 13:46:52,01.28,01.03,01.03
1215697613220,2008-07-10 13:46:53,01.33,01.09,00.63
1215697614221,2008-07-10 13:46:54,01.12,01.31,01.00
1215697615221,2008-07-10 13:46:55,00.75,01.18,01.00
1215697616221,2008-07-10 13:46:56,01.02,01.21,00.81
1215697617221,2008-07-10 13:46:57,01.05,01.48,01.02
1215697618221,2008-07-10 13:46:58,01.00,01.26,00.79
1215697619221,2008-07-10 13:46:59,01.00,01.26,00.74
1215697620221,2008-07-10 13:47:00,01.27,01.15,01.12
1215697621221,2008-07-10 13:47:01,00.91,00.95,00.91
1215697622221,2008-07-10 13:47:02,00.92,01.15,01.05
1215697623222,2008-07-10 13:47:03,00.74,01.09,01.30
1215697624237,2008-07-10 13:47:04,01.33,01.12,00.98
1215697625237,2008-07-10 13:47:05,01.21,01.15,00.72
1215697626237,2008-07-10 13:47:06,01.05,01.14,01.07
1215697627237,2008-07-10 13:47:07,00.85,01.23,01.18
1215697628244,2008-07-10 13:47:08,01.05,00.85,01.05
1215697629252,2008-07-10 13:47:09,01.15,01.21,01.15
1215697630252,2008-07-10 13:47:10,00.98,01.60,01.05
1215697631252,2008-07-10 13:47:11,00.85,01.55,01.03
1215697632252,2008-07-10 13:47:12,00.92,00.89,00.82
1215697633252,2008-07-10 13:47:13,01.29,01.02,00.74
1215697634252,2008-07-10 13:47:14,01.03,01.26,01.10
1215697635252,2008-07-10 13:47:15,01.09,01.12,01.09
1215697636252,2008-07-10 13:47:16,00.90,01.12,01.00
1215697637253,2008-07-10 13:47:17,01.14,01.33,00.93
1215697638268,2008-07-10 13:47:18,01.02,01.20,00.90
1215697639268,2008-07-10 13:47:19,01.09,01.14,01.07
1215697640268,2008-07-10 13:47:20,01.02,01.45,01.02
1215697641298,2008-07-10 13:47:21,01.02,01.00,00.95
1215697642299,2008-07-10 13:47:22,01.18,01.20,01.04
1215697643299,2008-07-10 13:47:23,00.83,01.43,01.10
1215697644299,2008-07-10 13:47:24,00.79,01.52,00.74
1215697645300,2008-07-10 13:47:25,01.05,01.62,01.12
1215697646314,2008-07-10 13:47:26,00.98,01.45,01.14
1215697647315,2008-07-10 13:47:27,00.93,01.18,00.93
1215697648315,2008-07-10 13:47:28,00.88,01.18,01.08
1215697649316,2008-07-10 13:47:29,01.39,00.93,00.98
1215697650330,2008-07-10 13:47:30,01.36,01.14,00.71
1215697651330,2008-07-10 13:47:31,01.40,01.93,01.56
1215697652337,2008-07-10 13:47:32,03.63,04.31,03.89
1215697653347,2008-07-10 13:47:33,02.41,06.22,05.90
1215697654362,2008-07-10 13:47:34,02.15,02.28,02.31
1215697655362,2008-07-10 13:47:35,01.39,01.68,01.71
1215697656394,2008-07-10 13:47:36,02.00,02.84,02.27
1215697657409,2008-07-10 13:47:37,04.80,17.54,16.23
1215697658409,2008-07-10 13:47:38,01.23,01.46,01.00
1215697659409,2008-07-10 13:47:39,01.00,01.25,01.08
1215697660409,2008-07-10 13:47:40,00.78,00.94,00.94
1215697661409,2008-07-10 13:47:41,01.31,01.22,01.19
1215697662410,2008-07-10 13:47:42,01.00,01.10,00.85
1215697663424,2008-07-10 13:47:43,00.85,01.15,00.97
1215697664424,2008-07-10 13:47:44,01.12,01.07,01.21
1215697665425,2008-07-10 13:47:45,00.78,01.20,01.08
1215697666440,2008-07-10 13:47:46,00.64,01.33,01.42
1215697667440,2008-07-10 13:47:47,00.74,00.97,01.21
1215697668441,2008-07-10 13:47:48,01.04,01.23,00.88
1215697669455,2008-07-10 13:47:49,00.98,00.95,01.02
1215697670456,2008-07-10 13:47:50,01.27,01.27,01.14
1215697671456,2008-07-10 13:47:51,,,,
1215697672471,2008-07-10 13:47:52,,,,
1215697673471,2008-07-10 13:47:53,,,,
1215697674471,2008-07-10 13:47:54,,,,
1215697675472,2008-07-10 13:47:55,00.97,01.35,00.74
1215697676487,2008-07-10 13:47:56,01.14,01.43,00.81
1215697677503,2008-07-10 13:47:57,01.13,01.00,01.06
1215697678519,2008-07-10 13:47:58,01.27,01.40,01.40
1215697679519,2008-07-10 13:47:59,,,,
1215697680519,2008-07-10 13:48:00,,,,
1215697681534,2008-07-10 13:48:01,,,,
1215697682549,2008-07-10 13:48:02,,,,
1215697683753,2008-07-10 13:48:03,,,,
1215697684753,2008-07-10 13:48:04,,,,
1215697685753,2008-07-10 13:48:05,,,,
1215697686768,2008-07-10 13:48:06,00.80,00.70,00.70
1215697687784,2008-07-10 13:48:07,01.21,01.21,01.00
1215697688784,2008-07-10 13:48:08,01.27,00.77,00.95
1215697689784,2008-07-10 13:48:09,00.83,01.00,01.29
1215697690800,2008-07-10 13:48:10,01.57,01.29,01.00
1215697691816,2008-07-10 13:48:11,00.93,00.80,00.70
1215697692845,2008-07-10 13:48:12,00.96,01.17,01.04
1215697693847,2008-07-10 13:48:13,01.16,01.16,01.00
1215697695045,2008-07-10 13:48:15,01.65,01.70,00.91
1215697696049,2008-07-10 13:48:16,01.21,00.82,01.21
1215697697050,2008-07-10 13:48:17,01.11,00.67,01.22
1215697698066,2008-07-10 13:48:18,01.38,01.54,01.04
1215697699088,2008-07-10 13:48:19,01.08,01.08,00.83
1215697700096,2008-07-10 13:48:20,01.27,00.91,01.00
1215697701175,2008-07-10 13:48:21,01.22,00.78,01.33
1215697702180,2008-07-10 13:48:22,00.97,01.21,01.06
1215697703190,2008-07-10 13:48:23,01.64,00.67,01.06
1215697704205,2008-07-10 13:48:24,00.86,01.05,00.77
1215697705238,2008-07-10 13:48:25,01.03,01.06,00.91
1215697706301,2008-07-10 13:48:26,01.15,01.23,00.92
1215697707425,2008-07-10 13:48:27,,,,
1215697708455,2008-07-10 13:48:28,,,,
1215697709472,2008-07-10 13:48:29,,,,
1215697710472,2008-07-10 13:48:30,,,,
1215697711519,2008-07-10 13:48:31,01.00,01.00,01.17
1215697712549,2008-07-10 13:48:32,01.00,01.50,00.96
1215697713566,2008-07-10 13:48:33,00.97,00.86,01.08
1215697714566,2008-07-10 13:48:34,00.95,01.39,00.90
1215697715580,2008-07-10 13:48:35,00.98,01.15,00.95
1215697716644,2008-07-10 13:48:36,00.93,01.18,01.25
1215697717644,2008-07-10 13:48:37,01.00,01.28,01.00
1215697718790,2008-07-10 13:48:38,01.28,01.08,01.33
1215697719858,2008-07-10 13:48:39,01.08,01.26,01.34
1215697720914,2008-07-10 13:48:40,00.76,01.44,00.90
1215697721925,2008-07-10 13:48:41,00.87,01.11,00.98
1215697722955,2008-07-10 13:48:42,00.95,01.12,01.24
1215697723972,2008-07-10 13:48:43,00.72,01.25,00.92
1215697725066,2008-07-10 13:48:45,01.00,01.18,00.94
1215697726081,2008-07-10 13:48:46,00.71,01.38,00.71
1215697727097,2008-07-10 13:48:47,00.94,00.81,00.75
1215697728097,2008-07-10 13:48:48,01.53,00.94,01.00
1215697729127,2008-07-10 13:48:49,02.00,01.00,03.00
1215697730143,2008-07-10 13:48:50,,,,
1215697731143,2008-07-10 13:48:51,,,,
1215697732175,2008-07-10 13:48:52,,,,
1215697733206,2008-07-10 13:48:53,00.75,01.17,00.83
1215697734285,2008-07-10 13:48:54,01.35,00.81,01.16
1215697735300,2008-07-10 13:48:55,00.56,00.61,01.44
1215697736315,2008-07-10 13:48:56,,,,
1215697737333,2008-07-10 13:48:57,01.00,01.00,01.00
1215697738363,2008-07-10 13:48:58,,,,
1215697739381,2008-07-10 13:48:59,,,,
1215697740394,2008-07-10 13:49:00,,,,
1215697741425,2008-07-10 13:49:01,03.89,03.77,04.86
1215697742426,2008-07-10 13:49:02,01.71,01.66,02.78
1215697743441,2008-07-10 13:49:03,06.58,08.19,10.86
1215697744442,2008-07-10 13:49:04,02.10,02.19,03.98
1215697745456,2008-07-10 13:49:05,01.13,01.00,01.13
1215697746472,2008-07-10 13:49:06,01.17,01.17,01.05
1215697747490,2008-07-10 13:49:07,01.00,01.11,01.02
1215697748510,2008-07-10 13:49:08,01.31,01.05,01.02
1215697749520,2008-07-10 13:49:09,00.95,01.18,00.86
1215697750535,2008-07-10 13:49:10,00.89,01.07,00.91
1215697751551,2008-07-10 13:49:11,00.90,01.36,01.00
1215697752566,2008-07-10 13:49:12,01.20,01.23,01.20
1215697753897,2008-07-10 13:49:13,03.26,03.95,02.14
1215697755036,2008-07-10 13:49:15,03.46,02.68,02.46
1215697756295,2008-07-10 13:49:16,02.87,05.11,03.00
1215697757580,2008-07-10 13:49:17,03.15,03.81,03.00
1215697758722,2008-07-10 13:49:18,01.66,01.36,01.07
1215697759785,2008-07-10 13:49:19,01.65,01.00,00.94
1215697760863,2008-07-10 13:49:20,01.20,01.38,01.00
1215697761864,2008-07-10 13:49:21,00.91,01.09,00.89
1215697762878,2008-07-10 13:49:22,00.88,01.29,01.12
1215697763894,2008-07-10 13:49:23,00.96,01.11,00.89
1215697764894,2008-07-10 13:49:24,00.88,01.05,01.07
1215697765910,2008-07-10 13:49:25,01.14,01.14,00.79
1215697766927,2008-07-10 13:49:26,01.33,01.31,01.21
1215697767943,2008-07-10 13:49:27,01.29,01.31,00.95
1215697768972,2008-07-10 13:49:28,01.14,01.20,00.86
1215697769988,2008-07-10 13:49:29,00.69,01.52,00.93
1215697771009,2008-07-10 13:49:31,00.68,01.05,01.11
1215697772035,2008-07-10 13:49:32,01.30,01.34,00.98
1215697773068,2008-07-10 13:49:33,01.11,01.07,01.04
1215697774128,2008-07-10 13:49:34,00.77,01.39,00.75
1215697775175,2008-07-10 13:49:35,00.85,01.00,01.18
1215697776192,2008-07-10 13:49:36,01.13,01.20,00.90
1215697777207,2008-07-10 13:49:37,01.18,01.11,00.97
1215697778223,2008-07-10 13:49:38,01.18,01.08,00.69
1215697779239,2008-07-10 13:49:39,00.71,00.88,01.02
1215697780253,2008-07-10 13:49:40,01.02,01.33,00.78
1215697781254,2008-07-10 13:49:41,00.82,01.51,00.97
1215697782270,2008-07-10 13:49:42,01.05,01.28,01.03
1215697783285,2008-07-10 13:49:43,01.00,00.98,00.88
1215697784301,2008-07-10 13:49:44,01.15,01.44,00.92
1215697785331,2008-07-10 13:49:45,00.80,01.12,00.66
1215697786395,2008-07-10 13:49:46,01.12,01.24,00.93
1215697787457,2008-07-10 13:49:47,01.21,01.26,00.83
1215697788472,2008-07-10 13:49:48,01.07,01.44,01.00
1215697789473,2008-07-10 13:49:49,00.98,00.98,01.26
1215697790488,2008-07-10 13:49:50,01.25,01.48,00.93
1215697791489,2008-07-10 13:49:51,00.98,01.15,00.70
1215697792503,2008-07-10 13:49:52,00.78,01.09,01.04
1215697793506,2008-07-10 13:49:53,00.83,01.33,01.18
1215697794520,2008-07-10 13:49:54,01.02,01.16,01.07
1215697795520,2008-07-10 13:49:55,01.03,01.28,00.95
1215697796550,2008-07-10 13:49:56,01.05,01.25,01.05
1215697797556,2008-07-10 13:49:57,00.95,01.49,01.00
1215697798567,2008-07-10 13:49:58,01.00,01.05,01.12
1215697799582,2008-07-10 13:49:59,01.13,01.36,00.95
1215697800628,2008-07-10 13:50:00,01.00,01.43,01.17
1215697801660,2008-07-10 13:50:01,01.05,01.37,01.29
1215697802676,2008-07-10 13:50:02,01.13,01.11,00.93
1215697803676,2008-07-10 13:50:03,00.64,01.10,00.83
1215697804676,2008-07-10 13:50:04,00.97,00.95,01.05
1215697805692,2008-07-10 13:50:05,01.02,01.04,01.00
1215697806692,2008-07-10 13:50:06,01.25,01.30,01.09
1215697807707,2008-07-10 13:50:07,00.83,00.90,01.05
1215697808707,2008-07-10 13:50:08,00.80,01.11,01.14
1215697809723,2008-07-10 13:50:09,01.05,01.15,01.07
1215697810738,2008-07-10 13:50:10,01.04,01.13,01.04
1215697811754,2008-07-10 13:50:11,00.98,01.14,01.17
1215697812769,2008-07-10 13:50:12,00.91,01.34,01.07
1215697813769,2008-07-10 13:50:13,01.17,01.07,00.85
1215697814785,2008-07-10 13:50:14,00.93,01.43,01.00
1215697815901,2008-07-10 13:50:15,01.09,01.07,01.00
1215697816918,2008-07-10 13:50:16,00.96,01.23,01.00
1215697817921,2008-07-10 13:50:17,00.84,01.13,01.20
1215697819004,2008-07-10 13:50:19,01.07,01.10,01.27
1215697820020,2008-07-10 13:50:20,00.96,01.16,01.33
1215697821036,2008-07-10 13:50:21,01.09,01.34,01.05
1215697822050,2008-07-10 13:50:22,00.95,01.35,00.84
1215697823068,2008-07-10 13:50:23,01.11,01.13,00.96
1215697824068,2008-07-10 13:50:24,00.95,01.07,01.14
1215697825114,2008-07-10 13:50:25,01.13,01.07,01.18
1215697826131,2008-07-10 13:50:26,00.88,00.93,00.86
1215697827192,2008-07-10 13:50:27,00.95,01.42,00.81
1215697828239,2008-07-10 13:50:28,01.06,01.06,00.94
1215697829254,2008-07-10 13:50:29,01.40,01.21,00.98
1215697830269,2008-07-10 13:50:30,00.75,01.00,00.80
1215697831317,2008-07-10 13:50:31,00.82,01.00,00.70
1215697832411,2008-07-10 13:50:32,01.07,01.49,00.95
1215697833426,2008-07-10 13:50:33,01.07,01.11,00.93
1215697834442,2008-07-10 13:50:34,00.90,01.33,01.00
1215697835457,2008-07-10 13:50:35,00.95,01.19,00.90
1215697836489,2008-07-10 13:50:36,01.12,01.14,01.10
1215697837489,2008-07-10 13:50:37,00.91,01.58,00.95
1215697838504,2008-07-10 13:50:38,00.73,01.09,01.05
1215697839504,2008-07-10 13:50:39,00.79,01.19,01.05
1215697840520,2008-07-10 13:50:40,00.93,01.11,00.91
1215697841539,2008-07-10 13:50:41,01.16,01.43,00.77
1215697842554,2008-07-10 13:50:42,01.06,01.32,00.97
1215697843567,2008-07-10 13:50:43,01.24,01.38,00.87
1215697845058,2008-07-10 13:50:45,00.88,01.17,00.76
1215697846068,2008-07-10 13:50:46,01.03,00.97,00.90
1215697847161,2008-07-10 13:50:47,01.15,01.03,01.06
1215697848176,2008-07-10 13:50:48,00.98,01.11,01.02
1215697849207,2008-07-10 13:50:49,00.83,01.27,00.93
1215697850957,2008-07-10 13:50:50,00.95,01.00,00.77
1215697851957,2008-07-10 13:50:51,01.06,01.20,00.86
1215697852973,2008-07-10 13:50:52,00.91,01.47,00.91
1215697853989,2008-07-10 13:50:53,01.00,01.25,00.70
1215697855004,2008-07-10 13:50:55,01.15,01.29,01.10
1215697856020,2008-07-10 13:50:56,01.02,01.05,01.21
1215697857036,2008-07-10 13:50:57,00.89,01.11,00.54
1215697858051,2008-07-10 13:50:58,00.71,01.36,00.88
1215697859068,2008-07-10 13:50:59,01.05,01.17,01.00
1215697860166,2008-07-10 13:51:00,01.03,01.45,01.20
1215697861193,2008-07-10 13:51:01,01.13,01.15,00.83
1215697862207,2008-07-10 13:51:02,00.81,01.43,01.19
1215697863207,2008-07-10 13:51:03,00.85,01.24,00.78
1215697864223,2008-07-10 13:51:04,01.29,01.55,00.86
1215697865239,2008-07-10 13:51:05,01.08,00.79,00.50
1215697866254,2008-07-10 13:51:06,01.20,01.05,00.93
1215697867270,2008-07-10 13:51:07,00.80,01.15,00.83
1215697868286,2008-07-10 13:51:08,00.70,01.35,00.85
1215697869301,2008-07-10 13:51:09,01.00,01.13,01.03
1215697870301,2008-07-10 13:51:10,00.95,01.07,01.50
1215697871317,2008-07-10 13:51:11,00.84,01.45,01.16
